"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2019","1,467.40","1,461.30","1,470.00","1,456.60","285.63K","0.25%"
"11/25/2019","1,463.80","1,467.50","1,468.90","1,460.70","126.74K","-0.46%"
"11/22/2019","1,470.50","1,470.90","1,480.30","1,468.10","81.55K","0.00%"
"11/21/2019","1,470.50","1,481.30","1,482.70","1,469.40","75.50K","-0.71%"
"11/20/2019","1,481.00","1,481.40","1,486.00","1,473.00","58.28K","-0.01%"
"11/19/2019","1,481.20","1,477.90","1,482.60","1,471.80","35.81K","0.16%"
"11/18/2019","1,478.80","1,475.10","1,481.10","1,463.30","33.19K","0.23%"
"11/15/2019","1,475.40","1,478.70","1,478.90","1,469.80","31.13K","-0.32%"
"11/14/2019","1,480.20","1,471.70","1,482.20","1,468.70","43.48K","0.68%"
"11/13/2019","1,470.20","1,463.80","1,474.80","1,463.80","43.67K","0.66%"
"11/12/2019","1,460.60","1,463.00","1,468.10","1,453.10","94.34K","-0.24%"
"11/11/2019","1,464.10","1,466.70","1,474.10","1,455.90","46.58K","-0.39%"
"11/08/2019","1,469.80","1,476.00","1,480.70","1,463.40","70.22K","-0.24%"
"11/07/2019","1,473.30","1,498.80","1,500.70","1,468.40","138.19K","-1.80%"
"11/06/2019","1,500.30","1,491.20","1,503.00","1,491.20","25.71K","0.64%"
"11/05/2019","1,490.80","1,518.70","1,518.80","1,487.70","133.26K","-1.81%"
"11/04/2019","1,518.30","1,522.90","1,524.00","1,513.60","24.62K","-0.01%"
"11/01/2019","1,518.50","1,521.40","1,525.20","1,512.60","23.69K","-0.22%"
"10/31/2019","1,521.80","1,504.70","1,523.70","1,503.30","19.34K","1.20%"
"10/30/2019","1,503.80","1,496.90","1,506.00","1,490.30","28.48K","0.41%"
"10/29/2019","1,497.70","1,501.90","1,504.00","1,492.80","23.59K","-0.35%"
"10/28/2019","1,502.90","1,514.00","1,517.60","1,499.40","8.08K","-0.62%"
"10/25/2019","1,512.30","1,512.90","1,527.80","1,510.30","7.87K","0.04%"
"10/24/2019","1,511.70","1,501.30","1,513.70","1,497.60","4.63K","0.60%"
"10/23/2019","1,502.70","1,498.40","1,506.20","1,498.00","3.70K","0.55%"
"10/22/2019","1,494.50","1,494.90","1,498.70","1,491.00","4.54K","-0.03%"
"10/21/2019","1,495.00","1,502.00","1,505.30","1,491.80","9.40K","-0.40%"
"10/18/2019","1,501.00","1,502.00","1,504.10","1,495.30","5.96K","-0.28%"
"10/17/2019","1,505.20","1,500.80","1,507.80","1,494.60","4.18K","0.29%"
"10/16/2019","1,500.80","1,491.40","1,501.80","1,487.40","15.13K","0.70%"
"10/15/2019","1,490.30","1,503.00","1,509.20","1,487.90","2.92K","-0.94%"
"10/14/2019","1,504.40","1,499.20","1,508.30","1,494.10","6.09K","0.60%"
"10/11/2019","1,495.50","1,505.50","1,514.60","1,484.90","8.89K","-0.81%"
"10/10/2019","1,507.70","1,516.80","1,529.00","1,503.00","5.02K","-0.78%"
"10/09/2019","1,519.60","1,517.50","1,524.00","1,512.00","4.53K","0.59%"
"10/08/2019","1,510.70","1,506.00","1,522.00","1,500.80","4.44K","-0.03%"
"10/07/2019","1,511.20","1,524.20","1,524.20","1,500.20","7.25K","-0.56%"
"10/04/2019","1,519.70","1,518.00","1,527.90","1,508.20","10.99K","-0.05%"
"10/03/2019","1,520.50","1,512.30","1,532.40","1,509.20","5.02K","0.40%"
"10/02/2019","1,514.50","1,493.60","1,517.70","1,487.50","8.89K","1.26%"
"10/01/2019","1,495.70","1,485.80","1,500.00","1,471.80","9.66K","1.09%"
"09/30/2019","1,479.60","1,509.50","1,513.10","1,477.10","14.29K","-2.21%"
"09/27/2019","1,513.10","1,518.20","1,520.50","1,500.50","12.37K","-0.14%"
"09/26/2019","1,515.20","1,510.90","1,519.50","1,507.10","378.29K","0.19%"
"09/25/2019","1,512.30","1,539.80","1,542.80","1,507.40","481.46K","-1.81%"
"09/24/2019","1,540.20","1,529.80","1,543.30","1,522.80","424.86K","0.57%"
"09/23/2019","1,531.50","1,521.50","1,534.40","1,517.90","359.88K","1.08%"
"09/20/2019","1,515.10","1,506.80","1,524.50","1,505.30","284.39K","0.59%"
"09/19/2019","1,506.20","1,502.00","1,512.10","1,496.30","291.30K","-0.63%"
"09/18/2019","1,515.80","1,509.70","1,519.50","1,490.70","364.96K","0.16%"
"09/17/2019","1,513.40","1,506.50","1,515.00","1,500.90","336.63K","0.13%"
"09/16/2019","1,511.50","1,513.10","1,519.70","1,503.40","349.61K","0.80%"
"09/13/2019","1,499.50","1,506.50","1,516.60","1,493.10","364.42K","-0.52%"
"09/12/2019","1,507.40","1,504.90","1,532.20","1,496.80","491.47K","0.28%"
"09/11/2019","1,503.20","1,493.90","1,506.20","1,492.90","308.79K","0.27%"
"09/10/2019","1,499.20","1,507.00","1,509.10","1,492.10","397.92K","-0.79%"
"09/09/2019","1,511.10","1,516.40","1,523.80","1,505.50","317.52K","-0.29%"
"09/06/2019","1,515.50","1,525.60","1,536.20","1,510.70","544.87K","-0.66%"
"09/05/2019","1,525.50","1,561.40","1,561.90","1,514.30","606.40K","-2.24%"
"09/04/2019","1,560.40","1,556.00","1,566.20","1,542.60","412.35K","0.29%"
"09/03/2019","1,555.90","1,535.20","1,558.90","1,528.00","554.83K","0.00%"
"09/02/2019","1,555.90","1,535.20","1,558.90","1,528.00","554.83K","1.73%"
"08/30/2019","1,529.40","1,536.90","1,541.90","1,525.60","330.85K","-0.49%"
"08/29/2019","1,536.90","1,549.40","1,559.80","1,528.60","455.60K","-0.79%"
"08/28/2019","1,549.10","1,551.80","1,556.60","1,541.40","353.91K","-0.17%"
"08/27/2019","1,551.80","1,537.30","1,554.50","1,535.30","347.05K","0.95%"
"08/26/2019","1,537.20","1,545.40","1,565.00","1,534.80","411.67K","-0.03%"
"08/23/2019","1,537.60","1,508.80","1,540.30","1,503.00","473.00K","1.93%"
"08/22/2019","1,508.50","1,512.40","1,514.60","1,502.10","279.41K","-0.48%"
"08/21/2019","1,515.70","1,518.40","1,518.40","1,506.50","245.90K","0.00%"
"08/20/2019","1,515.70","1,506.30","1,518.80","1,503.00","247.54K","0.27%"
"08/19/2019","1,511.60","1,523.00","1,523.60","1,503.30","295.83K","-0.79%"
"08/16/2019","1,523.60","1,533.90","1,538.60","1,513.90","322.46K","-0.50%"
"08/15/2019","1,531.20","1,526.60","1,537.70","1,518.30","436.12K","0.22%"
"08/14/2019","1,527.80","1,513.00","1,534.90","1,504.50","484.19K","0.90%"
"08/13/2019","1,514.10","1,522.30","1,546.10","1,488.90","616.74K","-0.20%"
"08/12/2019","1,517.20","1,509.20","1,531.50","1,498.60","355.10K","0.58%"
"08/09/2019","1,508.50","1,515.90","1,521.10","1,506.20","332.61K","-0.07%"
"08/08/2019","1,509.50","1,512.10","1,521.30","1,501.60","402.96K","-0.66%"
"08/07/2019","1,519.60","1,486.70","1,522.70","1,484.30","651.55K","2.39%"
"08/06/2019","1,484.20","1,481.10","1,486.80","1,468.20","381.92K","0.52%"
"08/05/2019","1,476.50","1,451.20","1,481.80","1,448.80","534.19K","1.30%"
"08/02/2019","1,457.50","1,457.50","1,461.90","1,442.50","493.05K","1.75%"
"08/01/2019","1,432.40","1,425.60","1,458.20","1,412.10","587.56K","-0.38%"
"07/31/2019","1,437.80","1,443.70","1,447.80","1,422.30","419.58K","-0.28%"
"07/30/2019","1,441.80","1,439.50","1,445.70","1,434.80","259.62K","1.02%"
"07/29/2019","1,427.20","1,425.80","1,434.70","1,421.40","10.86K","0.09%"
"07/26/2019","1,425.90","1,422.30","1,431.40","1,419.40","11.29K","0.33%"
"07/25/2019","1,421.20","1,433.00","1,440.60","1,417.70","12.74K","-0.63%"
"07/24/2019","1,430.20","1,424.90","1,436.60","1,423.40","6.93K","0.14%"
"07/23/2019","1,428.20","1,431.70","1,437.00","1,421.10","6.65K","-0.36%"
"07/22/2019","1,433.40","1,434.90","1,437.20","1,430.00","5.04K","0.01%"
"07/19/2019","1,433.20","1,455.10","1,460.30","1,427.60","11.80K","-0.09%"
"07/18/2019","1,434.50","1,434.80","1,456.00","1,421.90","7.44K","0.34%"
"07/17/2019","1,429.70","1,414.90","1,434.60","1,407.80","5.35K","0.85%"
"07/16/2019","1,417.60","1,422.60","1,426.10","1,408.80","3.85K","-0.16%"
"07/15/2019","1,419.90","1,424.00","1,427.60","1,415.70","3.14K","0.10%"
"07/12/2019","1,418.50","1,412.30","1,425.00","1,411.50","2.03K","0.39%"
"07/11/2019","1,413.00","1,427.10","1,435.60","1,409.80","3.70K","-0.41%"
"07/10/2019","1,418.80","1,406.20","1,427.00","1,398.20","3.77K","0.85%"
"07/09/2019","1,406.80","1,404.00","1,408.10","1,394.00","4.55K","0.04%"
"07/08/2019","1,406.20","1,407.20","1,415.90","1,400.10","3.28K","-0.01%"
"07/05/2019","1,406.30","1,429.60","1,432.60","1,395.00","4.43K","0.44%"
"07/04/2019","1,400.10","1,421.60","1,426.80","1,388.60","577.38K","-1.89%"
"07/03/2019","1,427.10","1,428.50","1,446.80","1,421.40","3.97K","0.91%"
"07/02/2019","1,414.20","1,393.70","1,429.20","1,393.20","4.08K","1.35%"
"07/01/2019","1,395.30","1,411.00","1,411.00","1,390.90","6.87K","-1.71%"
"06/28/2019","1,419.60","1,418.70","1,433.50","1,414.60","1.91K","0.12%"
"06/27/2019","1,417.90","1,417.60","1,420.80","1,407.50","4.28K","-0.23%"
"06/26/2019","1,421.20","1,432.50","1,432.60","1,411.00","2.33K","-0.24%"
"06/25/2019","1,424.60","1,428.60","1,447.00","1,421.80","3.53K","0.04%"
"06/24/2019","1,424.10","1,411.90","1,430.70","1,409.80","1.95K","1.29%"
"06/21/2019","1,405.90","1,398.60","1,420.90","1,392.30","2.03K","0.21%"
"06/20/2019","1,402.90","1,370.20","1,403.40","1,367.30","3.23K","3.56%"
"06/19/2019","1,354.70","1,355.80","1,372.20","1,351.00","1.47K","-0.14%"
"06/18/2019","1,356.60","1,349.10","1,364.00","1,348.30","1.36K","0.58%"
"06/17/2019","1,348.80","1,350.40","1,352.60","1,342.80","0.70K","-0.12%"
"06/14/2019","1,350.40","1,353.70","1,367.80","1,347.50","3.06K","0.07%"
"06/13/2019","1,349.50","1,343.00","1,352.50","1,342.30","0.90K","0.52%"
"06/12/2019","1,342.50","1,336.40","1,347.60","1,336.40","1.33K","0.41%"
"06/11/2019","1,337.00","1,338.00","1,339.20","1,329.60","1.14K","0.15%"
"06/10/2019","1,335.00","1,347.90","1,347.90","1,334.70","1.78K","-1.24%"
"06/07/2019","1,351.80","1,346.40","1,357.40","1,341.40","1.39K","0.25%"
"06/06/2019","1,348.40","1,342.00","1,349.20","1,337.70","0.54K","0.68%"
"06/05/2019","1,339.30","1,335.50","1,354.50","1,335.50","1.71K","0.36%"
"06/04/2019","1,334.50","1,335.40","1,339.30","1,330.60","2.66K","0.06%"
"06/03/2019","1,333.70","1,317.40","1,338.30","1,317.40","1.64K","1.28%"
"05/31/2019","1,316.90","1,299.10","1,317.50","1,299.10","1.80K","1.43%"
"05/30/2019","1,298.30","1,290.10","1,299.10","1,285.60","0.87K","0.93%"
"05/29/2019","1,286.30","1,284.30","1,290.30","1,283.80","201.24K","0.30%"
"05/28/2019","1,282.50","1,289.20","1,292.60","1,280.80","211.07K","0.42%"
"05/27/2019","1,277.10","1,283.50","1,286.90","1,275.10","362.16K","-0.94%"
"05/24/2019","1,289.20","1,288.90","1,290.30","1,285.80","77.73K","-0.14%"
"05/23/2019","1,291.00","1,278.50","1,292.50","1,277.50","73.37K","0.90%"
"05/22/2019","1,279.50","1,280.00","1,282.40","1,277.60","37.14K","0.05%"
"05/21/2019","1,278.80","1,283.00","1,283.10","1,274.60","39.30K","-0.32%"
"05/20/2019","1,282.90","1,282.30","1,284.40","1,279.10","40.74K","0.12%"
"05/17/2019","1,281.40","1,292.60","1,294.60","1,280.40","19.97K","-0.82%"
"05/16/2019","1,292.00","1,303.20","1,305.10","1,289.90","19.65K","-0.90%"
"05/15/2019","1,303.70","1,303.40","1,307.50","1,299.30","17.97K","0.12%"
"05/14/2019","1,302.10","1,306.60","1,310.10","1,300.10","16.55K","-0.43%"
"05/13/2019","1,307.70","1,293.70","1,308.00","1,288.30","44.19K","1.11%"
"05/10/2019","1,293.30","1,290.90","1,296.00","1,289.80","28.70K","0.16%"
"05/09/2019","1,291.20","1,288.00","1,295.10","1,286.40","36.98K","0.30%"
"05/08/2019","1,287.40","1,291.50","1,298.70","1,286.50","27.53K","-0.33%"
"05/07/2019","1,291.60","1,288.80","1,293.10","1,285.10","25.23K","0.14%"
"05/06/2019","1,289.80","1,287.10","1,292.80","1,284.10","10.35K","0.20%"
"05/03/2019","1,287.20","1,277.50","1,289.70","1,275.00","8.82K","0.74%"
"05/02/2019","1,277.80","1,284.70","1,285.10","1,273.20","27.37K","-0.96%"
"05/01/2019","1,290.20","1,291.10","1,295.40","1,281.20","8.12K","-0.12%"
"04/30/2019","1,291.70","1,287.60","1,294.00","1,287.50","5.55K","0.33%"
"04/29/2019","1,287.50","1,294.70","1,294.70","1,285.90","4.92K","-0.56%"
"04/26/2019","1,294.80","1,285.60","1,296.80","1,282.60","5.39K","0.71%"
"04/25/2019","1,285.70","1,283.80","1,290.50","1,281.70","3.60K","0.02%"
"04/24/2019","1,285.40","1,279.90","1,286.60","1,276.40","5.03K","0.48%"
"04/23/2019","1,279.20","1,283.20","1,284.20","1,274.00","21.34K","-0.35%"
"04/22/2019","1,283.70","1,283.90","1,287.60","1,282.00","1.03K","0.13%"
"04/18/2019","1,282.00","1,282.10","1,285.40","1,278.90","2.80K","-0.06%"
"04/17/2019","1,282.80","1,285.40","1,287.90","1,281.40","3.34K","-0.03%"
"04/16/2019","1,283.20","1,297.00","1,297.40","1,281.70","6.09K","-1.09%"
"04/15/2019","1,297.40","1,300.50","1,301.00","1,291.40","6.25K","-0.29%"
"04/12/2019","1,301.20","1,302.00","1,305.00","1,299.80","2.67K","0.15%"
"04/11/2019","1,299.30","1,318.10","1,318.80","1,299.00","4.33K","-1.56%"
"04/10/2019","1,319.90","1,314.50","1,320.70","1,311.00","5.55K","0.43%"
"04/09/2019","1,314.30","1,308.30","1,316.10","1,307.50","4.22K","0.49%"
"04/08/2019","1,307.90","1,302.50","1,313.80","1,301.80","3.37K","0.48%"
"04/05/2019","1,301.70","1,302.70","1,303.60","1,294.30","3.96K","0.11%"
"04/04/2019","1,300.30","1,301.40","1,304.50","1,290.90","9.90K","-0.08%"
"04/03/2019","1,301.30","1,302.80","1,304.80","1,298.80","3.91K","-0.01%"
"04/02/2019","1,301.40","1,298.30","1,303.00","1,296.00","5.42K","0.08%"
"04/01/2019","1,300.30","1,302.90","1,307.50","1,297.20","1.81K","-0.32%"
"03/29/2019","1,304.50","1,301.10","1,310.40","1,297.60","2.98K","0.24%"
"03/28/2019","1,301.40","1,320.50","1,323.20","1,299.50","5.57K","-1.18%"
"03/27/2019","1,316.90","1,321.70","1,325.20","1,313.70","201.61K","-0.34%"
"03/26/2019","1,321.40","1,328.30","1,329.30","1,318.50","122.60K","-0.57%"
"03/25/2019","1,329.00","1,319.70","1,330.80","1,317.00","85.90K","0.78%"
"03/22/2019","1,318.70","1,315.40","1,320.90","1,312.80","79.64K","0.39%"
"03/21/2019","1,313.60","1,318.60","1,326.30","1,309.10","61.63K","0.44%"
"03/20/2019","1,307.80","1,311.80","1,323.30","1,304.30","55.44K","-0.37%"
"03/19/2019","1,312.70","1,309.40","1,316.90","1,308.20","34.04K","0.38%"
"03/18/2019","1,307.70","1,308.30","1,312.70","1,304.30","24.63K","-0.09%"
"03/15/2019","1,308.90","1,301.90","1,312.30","1,300.10","39.41K","0.58%"
"03/14/2019","1,301.40","1,315.60","1,316.60","1,299.00","31.49K","-1.09%"
"03/13/2019","1,315.80","1,307.90","1,317.90","1,307.30","33.49K","0.87%"
"03/12/2019","1,304.50","1,300.10","1,308.80","1,298.60","37.83K","0.53%"
"03/11/2019","1,297.60","1,305.50","1,305.60","1,297.10","34.47K","-0.64%"
"03/08/2019","1,306.00","1,293.20","1,307.70","1,292.20","33.72K","1.02%"
"03/07/2019","1,292.80","1,293.50","1,296.10","1,287.50","51.05K","-0.11%"
"03/06/2019","1,294.20","1,295.20","1,298.10","1,290.90","13.12K","0.23%"
"03/05/2019","1,291.20","1,294.10","1,297.00","1,288.50","18.12K","-0.22%"
"03/04/2019","1,294.00","1,301.00","1,304.60","1,290.30","13.64K","-0.90%"
"03/01/2019","1,305.80","1,322.00","1,323.20","1,297.80","32.36K","-1.28%"
"02/28/2019","1,322.70","1,328.00","1,335.00","1,320.60","8.31K","-0.39%"
"02/27/2019","1,327.90","1,337.70","1,338.00","1,325.00","18.90K","-0.55%"
"02/26/2019","1,335.20","1,336.00","1,338.80","1,332.10","8.87K","-0.07%"
"02/25/2019","1,336.10","1,336.90","1,341.40","1,334.00","4.22K","-0.25%"
"02/22/2019","1,339.40","1,332.40","1,342.00","1,330.30","8.27K","0.38%"
"02/21/2019","1,334.30","1,348.10","1,350.70","1,330.00","6.33K","-1.48%"
"02/20/2019","1,354.40","1,350.30","1,356.00","1,346.80","4.04K","0.23%"
"02/19/2019","1,351.30","1,331.10","1,351.40","1,330.50","5.59K","0.48%"
"02/18/2019","1,344.80","1,325.00","1,345.00","1,323.80","348.64K","1.23%"
"02/15/2019","1,328.50","1,322.00","1,332.20","1,320.70","2.83K","0.61%"
"02/14/2019","1,320.40","1,316.70","1,323.70","1,311.30","3.61K","-0.09%"
"02/13/2019","1,321.60","1,321.30","1,328.00","1,314.90","5.40K","0.09%"
"02/12/2019","1,320.40","1,317.10","1,324.60","1,317.10","3.90K","0.15%"
"02/11/2019","1,318.40","1,324.60","1,324.90","1,313.70","4.95K","-0.50%"
"02/08/2019","1,325.00","1,320.50","1,325.90","1,318.20","6.48K","0.33%"
"02/07/2019","1,320.70","1,317.20","1,322.20","1,313.20","5.73K","-0.02%"
"02/06/2019","1,320.90","1,325.70","1,326.10","1,316.60","2.26K","-0.37%"
"02/05/2019","1,325.80","1,322.40","1,327.30","1,321.50","4.21K","0.00%"
"02/04/2019","1,325.80","1,329.00","1,329.50","1,319.30","2.89K","-0.21%"
"02/01/2019","1,328.60","1,332.10","1,334.20","1,327.20","3.62K","-0.23%"
"01/31/2019","1,331.60","1,332.00","1,337.20","1,328.80","4.30K","0.73%"
"01/30/2019","1,321.90","1,323.20","1,334.90","1,320.00","8.29K","0.51%"
"01/29/2019","1,315.20","1,308.50","1,317.10","1,307.80","185.54K","0.45%"
"01/28/2019","1,309.30","1,308.50","1,309.80","1,302.70","126.08K","0.39%"
"01/25/2019","1,304.20","1,286.00","1,309.30","1,284.80","90.11K","1.42%"
"01/24/2019","1,285.90","1,288.30","1,290.00","1,281.50","70.66K","-0.33%"
"01/23/2019","1,290.20","1,290.80","1,292.10","1,284.00","62.35K","0.05%"
"01/22/2019","1,289.50","1,287.50","1,291.10","1,282.10","73.64K","0.48%"
"01/21/2019","1,283.40","1,280.70","1,285.00","1,276.00","318.85K","-0.43%"
"01/18/2019","1,288.90","1,298.30","1,298.60","1,286.30","32.33K","-0.75%"
"01/17/2019","1,298.70","1,300.50","1,301.30","1,294.80","19.83K","-0.12%"
"01/16/2019","1,300.30","1,295.90","1,301.90","1,294.10","17.57K","0.42%"
"01/15/2019","1,294.90","1,298.90","1,301.30","1,293.10","27.92K","-0.24%"
"01/14/2019","1,298.00","1,294.50","1,303.10","1,294.40","42.25K","0.15%"
"01/11/2019","1,296.10","1,294.10","1,302.10","1,293.90","33.60K","0.16%"
"01/10/2019","1,294.00","1,301.30","1,304.30","1,293.20","39.62K","-0.35%"
"01/09/2019","1,298.50","1,292.60","1,301.30","1,287.30","30.71K","0.47%"
"01/08/2019","1,292.40","1,296.40","1,297.20","1,286.70","38.26K","-0.31%"
"01/07/2019","1,296.40","1,293.30","1,303.20","1,290.70","12.45K","0.33%"
"01/04/2019","1,292.20","1,301.40","1,306.50","1,284.60","11.88K","-0.69%"
"01/03/2019","1,301.20","1,293.50","1,302.80","1,292.80","15.28K","0.83%"
"01/02/2019","1,290.50","1,291.40","1,297.00","1,287.00","14.46K","0.22%"
"12/31/2018","1,287.70","1,289.60","1,292.60","1,285.80","11.64K","-0.12%"
"12/28/2018","1,289.30","1,283.80","1,289.90","1,283.10","4.61K","0.15%"
"12/27/2018","1,287.40","1,275.90","1,287.70","1,275.60","5.52K","0.64%"
"12/26/2018","1,279.20","1,279.20","1,288.30","1,274.00","4.22K","0.09%"
"12/24/2018","1,278.00","1,266.30","1,279.90","1,266.30","3.90K","1.09%"
"12/21/2018","1,264.20","1,270.00","1,272.30","1,263.30","5.35K","-0.78%"
"12/20/2018","1,274.20","1,253.30","1,276.30","1,252.50","10.10K","0.92%"
"12/19/2018","1,262.60","1,259.90","1,268.20","1,251.60","5.06K","0.22%"
"12/18/2018","1,259.80","1,256.10","1,260.20","1,255.20","10.50K","0.14%"
"12/17/2018","1,258.00","1,247.40","1,258.30","1,245.90","5.21K","0.84%"
"12/14/2018","1,247.50","1,252.20","1,253.30","1,242.50","3.72K","-0.49%"
"12/13/2018","1,253.60","1,257.20","1,257.60","1,250.80","3.89K","-0.21%"
"12/12/2018","1,256.20","1,254.30","1,258.50","1,253.50","4.90K","0.22%"
"12/11/2018","1,253.40","1,256.20","1,261.00","1,252.60","7.13K","-0.18%"
"12/10/2018","1,255.60","1,261.50","1,262.30","1,253.20","5.92K","-0.25%"
"12/07/2018","1,258.70","1,249.00","1,261.90","1,249.00","7.94K","0.73%"
"12/06/2018","1,249.60","1,249.80","1,255.60","1,246.00","5.32K","0.08%"
"12/05/2018","1,248.60","1,250.60","1,250.60","1,244.80","1.64K","-0.31%"
"12/04/2018","1,252.50","1,242.50","1,253.30","1,241.90","3.67K","0.56%"
"12/03/2018","1,245.50","1,233.30","1,246.10","1,233.00","2.38K","1.11%"
"11/30/2018","1,231.80","1,235.10","1,236.70","1,227.80","2.62K","-0.36%"
"11/29/2018","1,236.30","1,232.90","1,240.50","1,232.90","3.08K","0.53%"
"11/28/2018","1,229.80","1,220.90","1,233.80","1,216.80","209.03K","0.81%"
"11/27/2018","1,219.90","1,228.50","1,231.70","1,217.80","135.21K","-0.72%"
"11/26/2018","1,228.70","1,230.40","1,234.50","1,228.00","142.17K","-0.03%"
"11/23/2018","1,229.10","1,232.80","1,235.50","1,226.20","62.61K","0.48%"
"11/22/2018","1,223.20","1,227.80","1,229.20","1,220.30","240.35K","-0.86%"
"11/21/2018","1,233.80","1,228.70","1,236.70","1,226.20","53.07K","0.55%"
"11/20/2018","1,227.00","1,230.70","1,235.40","1,226.10","46.66K","-0.33%"
"11/19/2018","1,231.10","1,229.00","1,232.20","1,224.50","34.54K","0.17%"
"11/16/2018","1,229.00","1,220.30","1,232.10","1,220.30","30.63K","0.65%"
"11/15/2018","1,221.10","1,217.70","1,222.80","1,213.30","16.27K","0.42%"
"11/14/2018","1,216.00","1,209.70","1,223.20","1,204.00","23.06K","0.72%"
"11/13/2018","1,207.30","1,207.70","1,211.30","1,202.40","35.58K","-0.17%"
"11/12/2018","1,209.40","1,216.00","1,218.00","1,206.60","30.63K","-0.43%"
"11/09/2018","1,214.60","1,230.30","1,230.30","1,213.30","48.33K","-1.35%"
"11/08/2018","1,231.20","1,233.80","1,234.30","1,227.00","33.19K","-0.29%"
"11/07/2018","1,234.80","1,234.60","1,244.00","1,230.60","24.65K","0.19%"
"11/06/2018","1,232.40","1,239.40","1,243.50","1,231.00","12.00K","-0.48%"
"11/05/2018","1,238.40","1,240.60","1,242.40","1,234.50","11.09K","-0.07%"
"11/02/2018","1,239.30","1,241.80","1,244.00","1,237.30","10.19K","-0.42%"
"11/01/2018","1,244.50","1,222.30","1,245.00","1,222.30","25.43K","1.94%"
"10/31/2018","1,220.80","1,230.30","1,230.70","1,219.40","21.57K","-0.85%"
"10/30/2018","1,231.30","1,238.10","1,238.50","1,227.50","5.16K","-0.19%"
"10/29/2018","1,233.70","1,242.90","1,243.60","1,232.30","5.19K","-0.66%"
"10/26/2018","1,241.90","1,241.00","1,252.00","1,239.10","7.73K","0.27%"
"10/25/2018","1,238.60","1,243.00","1,248.00","1,236.80","14.07K","0.11%"
"10/24/2018","1,237.20","1,239.40","1,243.00","1,234.30","2.26K","-0.46%"
"10/23/2018","1,242.90","1,231.30","1,248.90","1,230.60","4.01K","1.00%"
"10/22/2018","1,230.60","1,236.30","1,238.60","1,228.80","12.32K","-0.32%"
"10/19/2018","1,234.60","1,234.80","1,239.50","1,232.60","2.36K","-0.12%"
"10/18/2018","1,236.10","1,231.40","1,239.30","1,227.70","3.41K","0.23%"
